'y-axis saved as y
'x,LKL063_Sr85Na15Pd3O4_testingdecomp.xy,Ycalc,Diff,SrPd3O4
102.37259,75,94.9207223,-19.9207223,94.9207223
102.38572,90,94.9594777,-4.95947772,94.9594777
102.39885,74,94.998652,-20.998652,94.998652
102.41198,83,95.038241,-12.038241,95.038241
102.42511,82,95.0782411,-13.0782411,95.0782411
102.43824,101,95.1186492,5.88135085,95.1186492
102.45137,99,95.1594624,3.84053761,95.1594624
102.4645,81,95.2006785,-14.2006785,95.2006785
102.47763,75,95.2422954,-20.2422954,95.2422954
102.49076,83,95.2843115,-12.2843115,95.2843115
102.50389,87,95.3267257,-8.32672571,95.3267257
102.51702,85,95.369537,-10.369537,95.369537
102.53015,79,95.4127447,-16.4127447,95.4127447
102.54328,65,95.4563486,-30.4563486,95.4563486
102.55642,93,95.5003825,-2.50038253,95.5003825
102.56955,89,95.5447796,-6.54477964,95.5447796
102.58268,83,95.589574,-12.589574,95.589574
102.59581,95,95.6347664,-0.634766413,95.6347664
102.60894,91,95.6803582,-4.68035817,95.6803582
102.62207,90,95.7263507,-5.72635069,95.7263507
102.6352,86,95.7727457,-9.77274569,95.7727457
102.64833,80,95.8195452,-15.8195452,95.8195452
102.66146,79,95.8667513,-16.8667513,95.8667513
102.67459,81,95.9143667,-14.9143667,95.9143667
102.68772,95,95.9623941,-0.96239406,95.9623941
102.70085,104,96.0108364,7.98916364,96.0108364
102.71398,95,96.0596969,-1.05969687,96.0596969
102.72711,94,96.1089791,-2.1089791,96.1089791
102.74024,94,96.1586868,-2.1586868,96.1586868
102.75337,97,96.208824,0.791176033,96.208824
102.7665,114,96.2593949,17.7406051,96.2593949
102.77963,112,96.310404,15.689596,96.310404
102.79276,112,96.3618561,15.6381439,96.3618561
102.80589,138,96.4137562,41.5862438,96.4137562
102.81902,117,96.4661096,20.5338904,96.4661096
102.83215,114,96.5189217,17.4810783,96.5189217
102.84528,110,96.5721985,13.4278015,96.5721985
102.85841,106,96.6259459,9.37405407,96.6259459
102.87154,96,96.6801704,-0.680170356,96.6801704
102.88467,124,96.7348784,27.2651216,96.7348784
102.8978,95,96.7900769,-1.79007692,96.7900769
102.91093,117,96.8457731,20.1542269,96.8457731
102.92406,109,96.9019745,12.0980255,96.9019745
102.93719,115,96.9490172,18.0509828,96.9490172
102.95032,112,97.0062608,14.9937392,97.0062608
102.96345,111,97.0640338,13.9359662,97.0640338
102.97658,107,97.122345,9.87765503,97.122345
102.98971,99,97.1812033,1.81879675,97.1812033
103.00284,96,97.2406181,-1.24061806,97.2406181
103.01598,85,97.300645,-12.300645,97.300645
103.02911,101,97.3612029,3.6387971,97.3612029
103.04224,109,97.4223476,11.5776524,97.4223476
103.05537,84,97.4840899,-13.4840899,97.4840899
103.0685,99,97.5464411,1.4535589,97.5464411
103.08163,99,97.6094128,1.3905872,97.6094128
103.09476,89,97.673017,-8.67301705,97.673017
103.10789,93,97.7372663,-4.73726631,97.7372663
103.12102,80,97.8021735,-17.8021735,97.8021735
103.13415,85,97.867752,-12.867752,97.867752
103.14728,91,97.9340157,-6.93401569,97.9340157
103.16041,89,98.0009788,-9.00097885,98.0009788
103.17354,68,98.0686563,-30.0686563,98.0686563
103.18667,77,98.1370636,-21.1370636,98.1370636
103.1998,102,98.2062164,3.79378361,98.2062164
103.21293,71,98.2761313,-27.2761313,98.2761313
103.22606,69,98.3468255,-29.3468255,98.3468255
103.23919,80,98.4183164,-18.4183164,98.4183164
103.25232,85,98.4906225,-13.4906225,98.4906225
103.26545,96,98.5637628,-2.56376279,98.5637628
103.27858,77,98.6377568,-21.6377568,98.6377568
103.29171,81,98.7126249,-17.7126249,98.7126249
103.30484,91,98.7883883,-7.78838826,98.7883883
103.31797,82,98.8650687,-16.8650687,98.8650687
103.3311,80,98.9426888,-18.9426888,98.9426888
103.34423,79,99.0212721,-20.0212721,99.0212721
103.35736,92,99.100843,-7.10084298,99.100843
103.37049,91,99.1814267,-8.18142667,99.1814267
103.38362,76,99.2630494,-23.2630494,99.2630494
103.39675,93,99.3457382,-6.34573823,99.3457382
103.40988,84,99.4295215,-15.4295215,99.4295215
103.42301,78,99.5144284,-21.5144284,99.5144284
103.43614,74,99.6004893,-25.6004893,99.6004893
103.44927,92,99.6877358,-7.6877358,99.6877358
103.4624,86,99.7762006,-13.7762006,99.7762006
103.47553,90,99.8659179,-9.86591787,99.8659179
103.48867,86,99.9569927,-13.9569927,99.9569927
103.5018,92,100.049323,-8.0493232,100.049323
103.51493,77,100.143016,-23.1430165,100.143016
103.52806,68,100.238112,-32.2381123,100.238112
103.54119,89,100.334652,-11.3346519,100.334652
103.55432,69,100.432678,-31.4326785,100.432678
103.56745,80,100.532237,-20.5322367,100.532237
103.58058,67,100.633373,-33.6333732,100.633373
103.59371,102,100.736137,1.26386337,100.736137
103.60684,82,100.840577,-18.8405775,100.840577
103.61997,76,100.946748,-24.9467485,100.946748
103.6331,86,101.054705,-15.0547046,101.054705
103.64623,76,101.164503,-25.1645032,101.164503
103.65936,89,101.276204,-12.276204,101.276204
103.67249,91,101.38987,-10.3898695,101.38987
103.68562,88,101.505565,-13.5055648,101.505565
103.69875,103,101.623358,1.37664213,101.623358
103.71188,90,101.74332,-11.7433198,101.74332
103.72501,82,101.865525,-19.865525,101.865525
103.73814,98,101.990051,-3.99005097,101.990051
103.75127,105,102.116979,2.88302098,102.116979
103.7644,82,102.246394,-20.2463941,102.246394
103.77753,90,102.378385,-12.3783853,102.378385
103.79066,100,102.513046,-2.5130457,102.513046
103.80379,97,102.650473,-5.65047295,102.650473
103.81692,92,102.790769,-10.7907694,102.790769
103.83005,89,102.934042,-13.9340424,102.934042
103.84318,108,103.080404,4.91959553,103.080404
103.85631,93,103.229974,-10.2299738,103.229974
103.86944,101,103.382875,-2.38287458,103.382875
103.88257,123,103.539237,19.4607629,103.539237
103.8957,95,103.699198,-8.69919846,103.699198
103.90883,89,103.862903,-14.8629028,103.862903
103.92196,96,104.030502,-8.03050184,104.030502
103.93509,106,104.202155,1.79784475,104.202155
103.94822,103,104.378031,-1.37803125,104.378031
103.96136,105,104.558446,0.441553725,104.558446
103.97449,91,104.743313,-13.7433127,104.743313
103.98762,87,104.932963,-17.9329634,104.932963
104.00075,93,105.127607,-12.1276069,105.127607
104.01388,96,105.327463,-9.32746309,105.327463
104.02701,85,105.532765,-20.5327648,105.532765
104.04014,82,105.743758,-23.743758,105.743758
104.05327,88,105.960703,-17.9607033,105.960703
104.0664,90,106.183877,-16.1838766,106.183877
104.07953,98,106.41357,-8.41357035,106.41357
104.09266,94,106.650095,-12.6500947,106.650095
104.10579,87,106.893779,-19.8937787,106.893779
104.11892,105,107.144972,-2.14497225,107.144972
104.13205,97,107.404047,-10.4040469,107.404047
104.14518,90,107.671398,-17.6713979,107.671398
104.15831,99,107.947224,-8.94722411,107.947224
104.17144,87,108.232418,-21.2324184,108.232418
104.18457,89,108.527237,-19.5272366,108.527237
104.1977,102,108.832189,-6.83218879,108.832189
104.21083,94,109.14782,-15.14782,109.14782
104.22396,100,109.474713,-9.47471278,109.474713
104.23709,95,109.81349,-14.8134905,109.81349
104.25022,96,110.164821,-14.1648207,110.164821
104.26335,80,110.529419,-30.529419,110.529419
104.27648,109,110.908053,-1.90805322,110.908053
104.28961,97,111.301548,-14.3015482,111.301548
104.30274,100,111.710791,-11.7107906,111.710791
104.31587,103,112.136735,-9.13673493,112.136735
104.329,92,112.580409,-20.5804094,112.580409
104.34213,110,113.042923,-3.04292337,113.042923
104.35526,120,113.525475,6.47452548,113.525475
104.36839,84,114.029358,-30.0293579,114.029358
104.38152,123,114.555975,8.44402479,114.555975
104.39465,113,115.106846,-2.1068456,115.106846
104.40778,93,115.683618,-22.6836175,115.683618
104.42092,118,116.288554,1.71144608,116.288554
104.43405,103,116.922683,-13.9226831,116.922683
104.44718,102,117.588578,-15.5885784,117.588578
104.46031,105,118.288556,-13.2885561,118.288556
104.47344,113,119.025147,-6.02514727,119.025147
104.48657,119,119.801121,-0.801121335,119.801121
104.4997,112,120.619513,-8.61951339,120.619513
104.51283,110,121.483655,-11.4836549,121.483655
104.52596,109,122.397208,-13.3972084,122.397208
104.53909,103,123.364208,-20.3642075,123.364208
104.55222,101,124.389102,-23.3891017,124.389102
104.56535,141,125.476808,15.5231919,125.476808
104.57848,116,126.63277,-10.6327701,126.63277
104.59161,104,127.863025,-23.8630253,127.863025
104.60474,123,129.174283,-6.17428284,129.174283
104.61787,137,130.574012,6.4259877,130.574012
104.631,119,132.070547,-13.0705468,132.070547
104.64413,133,133.673201,-0.673201446,133.673201
104.65726,133,135.392411,-2.39241055,135.392411
104.67039,125,137.239887,-12.2398865,137.239887
104.68352,142,139.228804,2.77119559,139.228804
104.69665,151,141.374016,9.62598408,141.374016
104.70978,108,143.692299,-35.6922989,143.692299
104.72291,158,146.202648,11.7973524,146.202648
104.73604,138,148.92661,-10.9266102,148.92661
104.74917,142,151.888683,-9.88868304,151.888683
104.7623,147,155.116768,-8.11676802,155.116768
104.77543,155,158.642705,-3.64270502,158.642705
104.78856,164,162.502888,1.49711222,162.502888
104.80169,175,166.738974,8.26102603,166.738974
104.81482,211,171.398698,39.6013023,171.398698
104.82795,164,176.536789,-12.5367894,176.536789
104.84108,176,182.216001,-6.21600074,182.216001
104.85421,165,188.50822,-23.5082199,188.50822
104.86734,203,195.495639,7.50436075,195.495639
104.88047,205,203.271903,1.72809724,203.271903
104.89361,221,211.95009,9.04990981,211.95009
104.90674,234,221.636194,12.3638065,221.636194
104.91987,216,232.468572,-16.4685718,232.468572
104.933,295,244.590814,50.4091862,244.590814
104.94613,301,258.154374,42.8456256,258.154374
104.95926,330,273.311488,56.6885118,273.311488
104.97239,298,290.202849,7.79715056,290.202849
104.98552,370,308.937753,61.0622469,308.937753
104.99865,381,329.564034,51.4359656,329.564034
105.01178,363,352.025399,10.9746011,352.025399
105.02491,414,376.105388,37.8946117,376.105388
105.03804,464,401.361418,62.6385817,401.361418
105.05117,501,427.060132,73.9398676,427.060132
105.0643,481,452.136549,28.8634508,452.136549
105.07743,491,475.210485,15.7895147,475.210485
105.09056,520,494.695549,25.3044514,494.695549
105.10369,602,509.016544,92.9834564,509.016544
105.11682,502,516.905461,-14.9054609,516.905461
105.12995,506,517.690981,-11.6909808,517.690981
105.14308,535,511.470459,23.5295413,511.470459
105.15621,559,499.089022,59.9109776,499.089022
105.16934,519,481.93542,37.0645796,481.93542
105.18247,499,461.642705,37.357295,461.642705
105.1956,499,439.803869,59.1961307,439.803869
105.20873,464,417.776994,46.2230062,417.776994
105.22186,384,396.598505,-12.5985048,396.598505
105.23499,388,376.982429,11.0175714,376.982429
105.24812,386,359.369329,26.6306708,359.369329
105.26125,352,343.9933,8.00669992,343.9933
105.27438,329,330.946946,-1.94694592,330.946946
105.28751,307,320.234898,-13.2348982,320.234898
105.30064,282,311.81332,-29.8133199,311.81332
105.31377,303,305.616283,-2.6162827,305.616283
105.3269,315,301.570991,13.4290089,301.570991
105.34003,303,299.603663,3.39633733,299.603663
105.35316,321,299.63718,21.3628198,299.63718
105.3663,305,301.583068,3.41693217,301.583068
105.37943,316,305.315671,10.6843286,305.315671
105.39256,302,310.654991,-8.65499093,310.654991
105.40569,332,317.328852,14.6711476,317.328852
105.41882,334,324.938141,9.06185908,324.938141
105.43195,311,332.928271,-21.928271,332.928271
105.44508,325,340.583142,-15.5831417,340.583142
105.45821,362,347.060387,14.9396133,347.060387
105.47134,355,351.481448,3.51855176,351.481448
105.48447,374,353.033595,20.9664051,353.033595
105.4976,345,351.276458,-6.27645814,351.276458
105.51073,338,346.03226,-8.0322604,346.03226
105.52386,315,337.564403,-22.5644029,337.564403
105.53699,324,326.465819,-2.46581855,326.465819
105.55012,322,313.516025,8.48397491,313.516025
105.56325,283,299.525548,-16.5255476,299.525548
105.57638,275,285.215321,-10.2153213,285.215321
105.58951,264,271.151241,-7.15124136,271.151241
105.60264,277,257.728758,19.2712418,257.728758
105.61577,237,245.190123,-8.19012284,245.190123
105.6289,239,233.65642,5.34357997,233.65642
105.64203,222,223.16179,-1.16179029,223.16179
105.65516,215,213.683195,1.31680536,213.683195
105.66829,192,205.163423,-13.1634232,205.163423
105.68142,203,197.527482,5.47251803,197.527482
105.69455,183,190.693517,-7.69351686,190.693517
105.70768,162,184.57965,-22.5796496,184.57965
105.72081,164,179.107951,-15.1079513,179.107951
105.73394,160,174.206511,-14.2065108,174.206511
105.74707,154,169.810291,-15.8102913,169.810291
105.7602,152,165.861253,-13.861253,165.861253
105.77333,135,162.308057,-27.3080571,162.308057
105.78646,166,159.105554,6.89444584,159.105554
105.79959,144,156.21418,-12.2141804,156.21418
105.81272,141,153.599337,-12.5993373,153.599337
105.82585,131,151.230796,-20.2307957,151.230796
105.83899,116,149.080591,-33.0805906,149.080591
105.85212,125,147.128889,-22.128889,147.128889
105.86525,151,145.353781,5.64621919,145.353781
105.87838,124,143.737572,-19.7375718,143.737572
105.89151,133,142.264737,-9.26473709,142.264737
105.90464,109,140.921633,-31.9216326,140.921633
105.91777,133,139.696247,-6.69624731,139.696247
105.9309,140,138.577989,1.42201104,138.577989
105.94403,133,137.557501,-4.55750081,137.557501
105.95716,101,136.626504,-35.6265036,136.626504
105.97029,130,135.77766,-5.77766009,135.77766
105.98342,114,135.004458,-21.0044581,135.004458
105.99655,115,134.30111,-19.3011104,134.30111
106.00968,134,133.662468,0.337532245,133.662468
106.02281,124,133.083945,-9.08394464,133.083945
106.03594,129,132.561454,-3.56145435,132.561454
106.04907,125,132.091353,-7.09135328,132.091353
106.0622,124,131.670393,-7.67039255,131.670393
106.07533,122,131.295676,-9.29567602,131.295676
106.08846,136,130.964624,5.03537609,130.964624
106.10159,130,130.674941,-0.674941155,130.674941
106.11472,122,130.42459,-8.42458992,130.42459
106.12785,110,130.211766,-20.2117658,130.211766
106.14098,126,130.034877,-4.03487683,130.034877
106.15411,114,129.892526,-15.892526,129.892526
106.16724,132,129.783495,2.21650495,129.783495
106.18037,117,129.706732,-12.7067316,129.706732
106.1935,107,129.661337,-22.6613374,129.661337
106.20663,118,129.646558,-11.6465582,129.646558
106.21976,118,129.661776,-11.6617759,129.661776
106.23289,140,129.706501,10.2934988,129.706501
106.24602,107,129.780368,-22.7803682,129.780368
106.25915,123,129.88313,-6.88312964,129.88313
106.27228,126,130.014653,-4.01465341,130.014653
106.28541,118,130.17492,-12.1749203,130.17492
106.29855,120,130.364179,-10.3641786,130.364179
106.31168,125,130.582341,-5.58234073,130.582341
106.32481,115,130.829855,-15.8298549,130.829855
106.33794,115,131.107148,-16.1071475,131.107148
106.35107,133,131.414759,1.58524066,131.414759
106.3642,119,131.753349,-12.753349,131.753349
106.37733,123,132.123697,-9.12369684,132.123697
106.39046,119,132.52671,-13.5267101,132.52671
106.40359,138,132.963429,5.03657077,132.963429
106.41672,116,133.435035,-17.4350348,133.435035
106.42985,127,133.942857,-6.94285657,133.942857
106.44298,117,134.488383,-17.4883831,134.488383
106.45611,125,135.073273,-10.0732731,135.073273
106.46924,147,135.699369,11.3006313,135.699369
106.48237,159,136.36871,22.63129,136.36871
106.4955,120,137.083552,-17.0835522,137.083552
106.50863,121,137.846384,-16.8463843,137.846384
106.52176,135,138.659951,-3.6599509,138.659951
106.53489,136,139.527277,-3.52727698,139.527277
106.54802,145,140.451695,4.54830485,140.451695
106.56115,142,141.436877,0.563122684,141.436877
106.57428,155,142.48687,12.5131298,142.48687
106.58741,156,143.606136,12.3938643,143.606136
106.60054,151,144.799597,6.20040319,144.799597
106.61367,141,146.072689,-5.07268942,146.072689
106.6268,155,147.431422,7.56857805,147.431422
106.63993,166,148.882443,17.1175573,148.882443
106.65306,169,150.433117,18.5668828,150.433117
106.66619,159,152.091616,6.90838397,152.091616
106.67932,170,153.867016,16.1329837,153.867016
106.69245,172,155.769417,16.2305829,155.769417
106.70558,181,157.810073,23.189927,157.810073
106.71871,153,160.001547,-7.00154684,160.001547
106.73184,162,162.357887,-0.357886659,162.357887
106.74497,185,164.894829,20.1051707,164.894829
106.7581,156,167.630036,-11.6300363,167.630036
106.77124,187,170.585719,16.4142811,170.585719
106.78437,191,173.779738,17.2202618,173.779738
106.7975,192,177.239525,14.7604746,177.239525
106.81063,162,180.993641,-18.9936405,180.993641
106.82376,215,185.074442,29.9255581,185.074442
106.83689,194,189.518659,4.48134108,189.518659
106.85002,229,194.368053,34.6319467,194.368053
106.86315,208,199.670184,8.32981591,199.670184
106.87628,210,205.479286,4.52071361,205.479286
106.88941,235,211.857277,23.1427234,211.857277
106.90254,227,218.874891,8.12510899,218.874891
106.91567,240,226.612959,13.3870407,226.612959
106.9288,236,235.163802,0.836198425,235.163802
106.94193,286,244.632717,41.3672833,244.632717
106.95506,294,255.139493,38.8605068,255.139493
106.96819,288,266.81982,21.1801797,266.81982
106.98132,315,279.826384,35.1736156,279.826384
106.99445,340,294.329306,45.6706945,294.329306
107.00758,335,310.515364,24.484636,310.515364
107.02071,384,328.585178,55.4148218,328.585178
107.03384,422,348.747089,73.2529107,348.747089
107.04697,451,371.20598,79.7940196,371.20598
107.0601,437,396.144634,40.8553665,396.144634
107.07323,523,423.694623,99.3053772,423.694623
107.08636,563,453.893461,109.106539,453.893461
107.09949,571,486.625352,84.3746483,486.625352
107.11262,647,521.545474,125.454526,521.545474
107.12575,684,557.993546,126.006454,557.993546
107.13888,734,594.912637,139.087363,594.912637
107.15201,760,630.803011,129.196989,630.803011
107.16514,828,663.753297,164.246703,663.753297
107.17827,815,691.591443,123.408557,691.591443
107.1914,844,712.172094,131.827906,712.172094
107.20453,800,723.760809,76.2391913,723.760809
107.21766,865,725.409429,139.590571,725.409429
107.23079,814,717.18585,96.8141499,717.18585
107.24393,803,700.146286,102.853714,700.146286
107.25706,742,676.148604,65.8513958,676.148604
107.27019,713,647.388158,65.6118419,647.388158
107.28332,708,616.068274,91.931726,616.068274
107.29645,613,584.115312,28.8846878,584.115312
107.30958,656,553.04095,102.95905,553.04095
107.32271,619,523.920975,95.0790249,523.920975
107.33584,499,497.447207,1.55279257,497.447207
107.34897,517,474.011069,42.9889314,474.011069
107.3621,508,453.79025,54.2097499,453.79025
107.37523,453,436.82352,16.17648,436.82352
107.38836,463,423.068393,39.9316066,423.068393
107.40149,429,412.44175,16.5582498,412.44175
107.41462,406,404.845633,1.15436689,404.845633
107.42775,432,400.180741,31.8192593,400.180741
107.44088,453,398.349492,54.650508,398.349492
107.45401,419,399.249598,19.7504021,399.249598
107.46714,411,402.758205,8.24179471,402.758205
107.48027,423,408.706211,14.2937889,408.706211
107.4934,455,416.842719,38.1572812,416.842719
107.50653,476,426.791435,49.2085651,426.791435
107.51966,503,438.004744,64.9952565,438.004744
107.53279,497,449.727437,47.2725631,449.727437
107.54592,498,460.989259,37.0107414,460.989259
107.55905,537,470.649357,66.350643,470.649357
107.57218,520,477.509593,42.4904069,477.509593
107.58531,508,480.491821,27.5081788,480.491821
107.59844,522,478.840398,43.1596018,478.840398
107.61157,470,472.283411,-2.28341087,472.283411
107.6247,500,461.08838,38.9116195,461.08838
107.63783,484,445.988174,38.0118255,445.988174
107.65096,516,428.008486,87.9915143,428.008486
107.66409,450,408.263756,41.736244,408.263756
107.67722,428,387.785561,40.2144395,387.785561
107.69035,406,367.417405,38.5825946,367.417405
107.70349,380,347.762424,32.237576,347.762424
107.71662,322,329.253333,-7.25333251,329.253333
107.72975,348,312.099446,35.9005545,312.099446
107.74288,292,296.39189,-4.39189029,296.39189
107.75601,289,282.129853,6.87014664,282.129853
107.76914,271,269.254302,1.74569793,269.254302
107.78227,270,257.673046,12.3269538,257.673046
107.7954,248,247.278142,0.72185762,247.278142
107.80853,236,237.957281,-1.95728079,237.957281
107.82166,206,229.600783,-23.6007829,229.600783
107.83479,208,222.105569,-14.1055685,222.105569
107.84792,214,215.377121,-1.37712119,215.377121
107.86105,214,209.330188,4.66981168,209.330188
107.87418,205,203.888719,1.11128088,203.888719
107.88731,210,198.985373,11.0146269,198.985373
107.90044,191,194.560812,-3.5608122,194.560812
107.91357,194,190.56291,3.43709045,190.56291
107.9267,187,186.945952,0.0540482333,186.945952
107.93983,174,183.669881,-9.66988062,183.669881
107.95296,188,180.699595,7.30040462,180.699595
107.96609,191,178.004325,12.9956748,178.004325
107.97922,180,175.557073,4.44292715,175.557073
107.99235,153,173.334127,-20.3341266,173.334127
108.00548,179,171.300639,7.69936075,171.300639
108.01861,157,169.466252,-12.4662517,169.466252
108.03174,176,167.800767,8.19923288,167.800767
108.04487,161,166.289891,-5.2898913,166.289891
108.058,158,164.920988,-6.92098779,164.920988
108.07113,154,163.682873,-9.68287291,163.682873
108.08426,139,162.565639,-23.5656389,162.565639
108.09739,172,161.560502,10.4394985,161.560502
108.11052,165,160.659668,4.34033191,160.659668
108.12365,155,159.856224,-4.85622397,159.856224
108.13678,166,159.144034,6.85596584,159.144034
108.14991,167,158.517658,8.48234185,158.517658
108.16304,140,157.972276,-17.9722763,157.972276
108.17618,149,157.5033,-8.50329973,157.5033
108.18931,178,157.107674,20.8923263,157.107674
108.20244,147,156.781708,-9.78170835,156.781708
108.21557,151,156.522509,-5.52250901,156.522509
108.2287,185,156.327557,28.6724429,156.327557
108.24183,162,156.19468,5.80532048,156.19468
108.25496,153,156.122021,-3.12202149,156.122021
108.26809,146,156.108024,-10.1080242,156.108024
108.28122,156,156.151405,-0.151404827,156.151405
108.29435,152,156.251141,-4.2511406,156.251141
108.30748,157,156.406455,0.593545384,156.406455
108.32061,175,156.616805,18.3831952,156.616805
108.33374,157,156.881875,0.118125109,156.881875
108.34687,159,157.201568,1.79843247,157.201568
108.36,168,157.575999,10.4240007,157.575999
108.37313,174,158.005498,15.9945021,158.005498
108.38626,159,158.4906,0.509399791,158.4906
108.39939,175,159.032054,15.9679464,159.032054
108.41252,166,159.630817,6.36918264,159.630817
108.42565,159,160.288067,-1.28806687,160.288067
108.43878,181,161.005199,19.994801,161.005199
108.45191,168,161.78384,6.21616041,161.78384
108.46504,139,162.625852,-23.6258523,162.625852
108.47817,171,163.53335,7.46664993,163.53335
108.4913,158,164.508708,-6.50870775,164.508708
108.50443,177,165.554578,11.4454222,165.554578
108.51756,168,166.673907,1.32609252,166.673907
108.53069,174,167.86996,6.13004045,167.86996
108.54382,178,169.146335,8.85366515,169.146335
108.55695,190,170.506999,19.4930015,170.506999
108.57008,177,171.95631,5.04369043,171.95631
108.58321,181,173.499054,7.50094585,173.499054
108.59634,195,175.140483,19.8595169,175.140483
108.60947,186,176.886354,9.11364556,176.886354
108.6226,183,178.742981,4.25701911,178.742981
108.63573,210,180.717284,29.2827162,180.717284
108.64887,191,182.818498,8.18150166,182.818498
108.662,197,185.051768,11.9482319,185.051768
108.67513,198,187.427783,10.5722169,187.427783
108.68826,212,189.956589,22.0434108,189.956589
108.70139,220,192.649233,27.3507673,192.649233
108.71452,208,195.517873,12.4821268,195.517873
108.72765,208,198.57591,9.4240905,198.57591
108.74078,207,201.838125,5.16187527,201.838125
108.75391,241,205.32085,35.6791502,205.32085
108.76704,227,209.042151,17.9578491,209.042151
108.78017,217,213.022043,3.97795747,213.022043
108.7933,214,217.282732,-3.28273193,217.282732
108.80643,234,221.848898,12.1511016,221.848898
108.81956,261,226.748014,34.2519863,226.748014
108.83269,245,232.01071,12.9892896,232.01071
108.84582,257,237.671205,19.3287949,237.671205
108.85895,258,243.767786,14.2322142,243.767786
108.87208,261,250.343375,10.6566254,250.343375
108.88521,293,257.445892,35.5541078,257.445892
108.89834,289,265.130062,23.8699377,265.130062
108.91147,295,273.456899,21.5431007,273.456899
108.9246,286,282.495355,3.50464498,282.495355
108.93773,306,292.323517,13.6764834,292.323517
108.95086,329,303.029857,25.9701434,303.029857
108.96399,361,314.714764,46.2852355,314.714764
108.97712,404,327.492302,76.507698,327.492302
108.99025,414,341.492203,72.5077966,341.492203
109.00338,408,356.862137,51.1378635,356.862137
109.01651,449,373.770229,75.2297712,373.770229
109.02964,467,392.407842,74.5921579,392.407842
109.04277,491,412.992542,78.0074581,412.992542
109.0559,527,435.771151,91.2288495,435.771151
109.06903,553,461.022676,91.977324,461.022676
109.08216,578,489.060766,88.9392342,489.060766
109.09529,616,520.23511,95.7648905,520.23511
109.10842,729,554.930885,174.069115,554.930885
109.12156,717,593.595741,123.404259,593.595741
109.13469,770,636.610505,133.389495,636.610505
109.14782,858,684.446691,173.553309,684.446691
109.16095,886,737.522798,148.477202,737.522798
109.17408,1036,796.184464,239.815536,796.184464
109.18721,1067,860.633209,206.366791,860.633209
109.20034,1186,930.825476,255.174524,930.825476
109.21347,1233,1006.33857,226.661426,1006.33857
109.2266,1348,1086.20716,261.792836,1086.20716
109.23973,1442,1168.74796,273.252037,1168.74796
109.25286,1474,1251.41227,222.587728,1251.41227
109.26599,1588,1330.73239,257.267613,1330.73239
109.27912,1705,1402.44646,302.553544,1402.44646
109.29225,1720,1461.87479,258.125208,1461.87479
109.30538,1783,1504.55672,278.443282,1504.55672
109.31851,1717,1527.04228,189.957718,1527.04228
109.33164,1763,1527.61635,235.383652,1527.61635
109.34477,1717,1506.69675,210.303248,1506.69675
109.3579,1717,1466.7476,250.252399,1466.7476
109.37103,1621,1411.7436,209.256397,1411.7436
109.38416,1486,1346.39394,139.606059,1346.39394
109.39729,1390,1275.3857,114.614301,1275.3857
109.41042,1359,1202.83355,156.166446,1202.83355
109.42355,1252,1131.99782,120.002183,1131.99782
109.43668,1198,1065.23294,132.767061,1065.23294
109.44981,1135,1004.08442,130.915585,1004.08442
109.46294,1057,949.45378,107.54622,949.45378
109.47607,1025,901.774633,123.225367,901.774633
109.4892,972,861.168314,110.831686,861.168314
109.50233,921,827.566965,93.4330352,827.566965
109.51546,899,800.802918,98.1970818,800.802918
109.52859,867,780.668273,86.3317274,780.668273
109.54172,864,766.949695,97.050305,766.949695
109.55485,819,759.442623,59.5573772,759.442623
109.56798,874,757.94739,116.05261,757.94739
109.58112,861,762.253263,98.7467368,762.253263
109.59425,827,772.082563,54.9174368,772.082563
109.60738,867,787.051315,79.948685,787.051315
109.62051,912,806.584607,105.415393,806.584607
109.63364,942,829.827062,112.172938,829.827062
109.64677,951,855.551663,95.448337,855.551663
109.6599,1002,882.093171,119.906829,882.093171
109.67303,952,907.344549,44.655451,907.344549
109.68616,907,928.860293,-21.8602929,928.860293
109.69929,984,944.096179,39.9038206,944.096179
109.71242,999,950.771712,48.2282882,950.771712
109.72555,989,947.278022,41.7219778,947.278022
109.73868,942,933.003497,8.9965029,933.003497
109.75181,937,908.454155,28.5458445,908.454155
109.76494,987,875.119152,111.880848,875.119152
109.77807,900,835.135544,64.8644556,835.135544
109.7912,803,790.877083,12.1229166,790.877083
109.80433,761,744.593296,16.4067035,744.593296
109.81746,786,698.173089,87.8269107,698.173089
109.83059,670,653.043944,16.9560564,653.043944
109.84372,618,610.175971,7.82402858,610.175971
109.85685,633,570.146914,62.8530862,570.146914
109.86998,580,533.230371,46.7696292,533.230371
109.88311,552,499.482828,52.5171722,499.482828
109.89624,522,468.817385,53.1826149,468.817385
109.90937,439,441.060546,-2.06054569,441.060546
109.9225,440,415.993011,24.0069886,415.993011
109.93563,433,393.377337,39.622663,393.377337
109.94876,404,372.975645,31.0243547,372.975645
109.96189,384,354.560251,29.4397491,354.560251
109.97502,401,337.91945,63.0805504,337.91945
109.98815,332,322.860144,9.13985595,322.860144
110.00128,333,309.208483,23.7915166,309.208483
110.01441,312,296.809321,15.1906787,296.809321
110.02754,278,285.52502,-7.52501979,285.52502
110.04067,309,275.233941,33.766059,275.233941
110.05381,292,265.821955,26.1780445,265.821955
110.06694,279,257.208943,21.7910574,257.208943
110.08007,275,249.304237,25.695763,249.304237
110.0932,249,242.034618,6.96538173,242.034618
